Date,Check #,Donor,Address,Address 2,City,ST,Zip,Account,Amount,Memo
8/15/2016,0,,,,,,,4171390 7 FCF - The Light Center,25,71390 - FCF - The Light Center
8/15/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,20,71380 - FCF - Seed of Hope
8/15/2016,341,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
8/15/2016,96301099,,,,,,,4171210 7 FCF - GOH Children's Center,50,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
8/15/2016,0,,,,,,,4171100 7 FCF - General Fund,"1,183.00",71100 - FCF General Fund
8/15/2016,997256,,,,,,,4171110 7 FCF - Ban San Rak,400,71110 - FCF - Ban San Rak
8/15/2016,2325,,,,,,,4171160 7 FCF - Connie's Home,292.74,71160 - FCF - Connie's Home
8/15/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,157,71340 - FCF - New Life Ministries
8/15/2016,10167,,,,,,,4171380 7 FCF - Seed of Hope,100,71380 - FCF - Seed of Hope
8/16/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
8/16/2016,0,,,,,,,4171240 7 FCF - Home of the Swallow,77.25,71240 - FCF - Home of the Swallow
8/16/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,51.5,71171 - FCF - Boonrang Family Ministry
8/16/2016,0,,,,,,,4171390 7 FCF - The Light Center,36.05,71390 - FCF - The Light Center
8/16/2016,0,,,,,,,4171390 7 FCF - The Light Center,25,71390 - FCF - The Light Center
8/17/2016,0,,,,,,,4171190 7 FCF - Education Matters,103,71190 - FCF - Education Matters
8/17/2016,0,,,,,,,4171390 7 FCF - The Light Center,50,71390 - FCF - The Light Center
8/18/2016,0,,,,,,,4171100 7 FCF - General Fund,350,71100 - FCF General Fund
8/18/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,125,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
8/19/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,"1,000.00",71171 - FCF - Boonrang Family Ministry
8/19/2016,0,,,,,,,4171230 7 FCF - Home of the Peaceful,50,71230 - FCF - Home of the Peaceful Heart
8/19/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,10,71340 - FCF - New Life Ministries
8/21/2016,0,,,,,,,4171390 7 FCF - The Light Center,200,71390 - FCF - The Light Center
8/21/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,175,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
8/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,154.5,71171 - FCF - Boonrang Family Ministry
8/21/2016,0,,,,,,,4171390 7 FCF - The Light Center,150,71390 - FCF - The Light Center
8/21/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,150,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
8/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,103,71171 - FCF - Boonrang Family Ministry
8/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
8/21/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
8/21/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,35,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
8/22/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,"2,060.00",71380 - FCF - Seed of Hope
8/22/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
8/22/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,30,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
8/22/2016,2127,,,,,,,4171171 7 FCF - Boonrang Family Ministry,496.73,71171 - FCF - Boonrang Family Ministry
8/22/2016,36315671,,,,,,,4171171 7 FCF - Boonrang Family Ministry,200,71171 - FCF - Boonrang Family Ministry
8/22/2016,32055,,,,,,,4171160 7 FCF - Connie's Home,150,71160 - FCF - Connie's Home
8/22/2016,5951,,,,,,,4171390 7 FCF - The Light Center,200,71390 - FCF - The Light Center
8/23/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,51.5,71380 - FCF - Seed of Hope
8/25/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
8/25/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
8/25/2016,0,,,,,,,4171160 7 FCF - Connie's Home,50,71160 - FCF - Connie's Home
8/25/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,10,71340 - FCF - New Life Ministries
8/27/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,25,71171 - FCF - Boonrang Family Ministry
8/28/2016,0,,,,,,,4171390 7 FCF - The Light Center,300,71390 - FCF - The Light Center
8/28/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,150,71171 - FCF - Boonrang Family Ministry
8/28/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,80,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
8/28/2016,0,,,,,,,4171390 7 FCF - The Light Center,50,71390 - FCF - The Light Center
8/28/2016,0,,,,,,,4171230 7 FCF - Home of the Peaceful,36.05,71230 - FCF - Home of the Peaceful Heart
8/28/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,25,71380 - FCF - Seed of Hope
8/29/2016,225254,,,,,,,4171381 7 FCF - SOH Education Fund,"2,500.00",71381 - FCF - Seed of Hope - Education Fund
8/29/2016,1137,,,,,,,4171210 7 FCF - GOH Children's Center,"1,500.00",71210 - FCF - Garden of Hope Children's Center/Tawsaeng
8/29/2016,11825,,,,,,,4171310 7 FCF - Lahu Ministry,528,71310 - FCF - Lahu Ministry
8/29/2016,2428649733,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
8/31/2016,0,,,,,,,4171325 7 FCF - Living Mosaics,"5,000.00",71325 - FCF - Living Mosaics
8/31/2016,0,,,,,,,4171250 7 FCF - HUG Project,175,71250 - FCF - HUG Project
9/1/2016,0,,,,,,,4171117 7 FCF - BSR Hope Haven Ministries,50,71117 - FCF - BSR Hope Haven Ministries
9/1/2016,0,,,,,,,4171190 7 FCF - Education Matters,29.87,71190 - FCF - Education Matters
9/1/2016,0,,,,,,,4171390 7 FCF - The Light Center,20,71390 - FCF - The Light Center
9/2/2016,11296,,,,,,,4171160 7 FCF - Connie's Home,"1,000.00",71160 - FCF - Connie's Home
9/2/2016,38316090,,,,,,,4171110 7 FCF - Ban San Rak,500,71110 - FCF - Ban San Rak
9/2/2016,2268029,,,,,,,4171110 7 FCF - Ban San Rak,500,71110 - FCF - Ban San Rak
9/2/2016,1635886,,,,,,,4171210 7 FCF - GOH Children's Center,300,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/2/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
9/4/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,200,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/5/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,30,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
9/5/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,25,71340 - FCF - New Life Ministries
9/6/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,300,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/6/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,51.5,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/7/2016,0,,,,,,,4171250 7 FCF - HUG Project,200,71250 - FCF - HUG Project
9/7/2016,0,,,,,,,4171240 7 FCF - Home of the Swallow,103,71240 - FCF - Home of the Swallow
9/8/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,100,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
9/8/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
9/9/2016,0,,,,,,,4171240 7 FCF - Home of the Swallow,100,71240 - FCF - Home of the Swallow
9/9/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,25,71380 - FCF - Seed of Hope
9/10/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,250,71171 - FCF - Boonrang Family Ministry
9/10/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
9/10/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,75,71380 - FCF - Seed of Hope
9/10/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,50,71171 - FCF - Boonrang Family Ministry
9/11/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
9/11/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,30.9,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/12/2016,1023,,,,,,,4171380 7 FCF - Seed of Hope,"20,000.00",71380 - FCF - Seed of Hope
9/12/2016,6543,,,,,,,4171391 7 FCF - Maternity Home,"15,000.00",71391 - FCF - Maternity Home
9/12/2016,6837,,,,,,,4171391 7 FCF - Maternity Home,300,71391 - FCF - Maternity Home
9/12/2016,3293,,,,,,,4171380 7 FCF - Seed of Hope,300,71380 - FCF - Seed of Hope
9/12/2016,1034,,,,,,,4171410 7 FCF - The Well,197,71410 - FCF - The Well
9/12/2016,4926,,,,,,,4171250 7 FCF - HUG Project,100,71250 - FCF - HUG Project
9/12/2016,3525,,,,,,,4171380 7 FCF - Seed of Hope,100,71380 - FCF - Seed of Hope
9/12/2016,345,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
9/12/2016,4798059,,,,,,,4171210 7 FCF - GOH Children's Center,50,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/12/2016,27223,,,,,,,4171190 7 FCF - Education Matters,500,71190 - FCF - Education Matters
9/13/2016,995546,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,421,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund - Insurance contribution
9/13/2016,0,,,,,,,4171105 7 FCF - Cost Share Fund,735,71105 - FCF - Cost Share Fund
9/13/2016,0,,,,,,,4171110 7 FCF - Ban San Rak,75,71110 - FCF - Ban San Rak
9/13/2016,0,,,,,,,4171160 7 FCF - Connie's Home,50,71160 - FCF - Connie's Home
9/14/2016,0,,,,,,,4171290 7 FCF - Kingdom Kids,200,71290 - FCF - Kingdom Kids
9/14/2016,0,,,,,,,4171390 7 FCF - The Light Center,30,71390 - FCF - The Light Center
9/15/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,597.4,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
9/15/2016,0,,,,,,,4171390 7 FCF - The Light Center,257.5,71390 - FCF - The Light Center
9/15/2016,0,,,,,,,4171420 7 FCF - The Wade Project,154.5,71420 - FCF - The Wade Project
9/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,103,71171 - FCF - Boonrang Family Ministry
9/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
9/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,51.5,71171 - FCF - Boonrang Family Ministry
9/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,51.5,71171 - FCF - Boonrang Family Ministry
9/15/2016,0,,,,,,,4171390 7 FCF - The Light Center,50,71390 - FCF - The Light Center
9/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,50,71171 - FCF - Boonrang Family Ministry
9/15/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,20,71380 - FCF - Seed of Hope
9/15/2016,0,,,,,,,4171100 7 FCF - General Fund,"1,183.00",71100 - FCF General Fund
9/15/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,157,71340 - FCF - New Life Ministries
9/15/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
9/16/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
9/16/2016,0,,,,,,,4171240 7 FCF - Home of the Swallow,77.25,71240 - FCF - Home of the Swallow
9/16/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,51.5,71171 - FCF - Boonrang Family Ministry
9/16/2016,0,,,,,,,4171390 7 FCF - The Light Center,36.05,71390 - FCF - The Light Center
9/16/2016,0,,,,,,,4171390 7 FCF - The Light Center,25,71390 - FCF - The Light Center
9/17/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,15,71380 - FCF - Seed of Hope
9/18/2016,0,,,,,,,4171100 7 FCF - General Fund,"1,030.00",71100 - FCF General Fund
9/18/2016,0,,,,,,,4171390 7 FCF - The Light Center,72.09,71390 - FCF - The Light Center
9/19/2016,0,,,,,,,4171230 7 FCF - Home of the Peaceful,50,71230 - FCF - Home of the Peaceful Heart
9/19/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,30,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
9/19/2016,1359,,,,,,,4171160 7 FCF - Connie's Home,"6,500.00",71160 - FCF - Connie's Home
9/19/2016,21494,,,,,,,4171310 7 FCF - Lahu Ministry,"1,800.00",71310 - FCF - Lahu Ministry
9/19/2016,997284,,,,,,,4171110 7 FCF - Ban San Rak,400,71110 - FCF - Ban San Rak
9/19/2016,1094,,,,,,,4171110 7 FCF - Ban San Rak,250,71110 - FCF - Ban San Rak
9/19/2016,40976659,,,,,,,4171171 7 FCF - Boonrang Family Ministry,200,71171 - FCF - Boonrang Family Ministry
9/19/2016,7449,,,,,,,4171250 7 FCF - HUG Project,50,71250 - FCF - HUG Project
9/19/2016,2281,,,,,,,4171250 7 FCF - HUG Project,15,71250 - FCF - HUG Project
9/19/2016,5985,,,,,,,4171390 7 FCF - The Light Center,193.91,71390 - FCF - The Light Center
9/19/2016,1840,,,,,,,4171350 7 FCF - NVader,"30,000.00",71350 - FCF - NVader
9/20/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,750,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
9/20/2016,0,,,,,,,4171110 7 FCF - Ban San Rak,103,71110 - FCF - Ban San Rak
9/20/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,500,71380 - FCF - Seed of Hope
9/21/2016,0,,,,,,,4171250 7 FCF - HUG Project,515,71250 - FCF - HUG Project
9/21/2016,0,,,,,,,4171390 7 FCF - The Light Center,200,71390 - FCF - The Light Center
9/21/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,175,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
9/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,154.5,71171 - FCF - Boonrang Family Ministry
9/21/2016,0,,,,,,,4171390 7 FCF - The Light Center,150,71390 - FCF - The Light Center
9/21/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,150,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,103,71171 - FCF - Boonrang Family Ministry
9/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
9/21/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
9/21/2016,0,,,,,,,4171250 7 FCF - HUG Project,51.5,71250 - FCF - HUG Project
9/21/2016,0,,,,,,,4171150 7 FCF - Compass 31 Freedom Center,51.5,71150 - FCF - Compass31 Freedom Center
9/21/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,35,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/21/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,10,71340 - FCF - New Life Ministries
9/22/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,"1,855.00",71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/22/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
9/23/2016,0,,,,,,,4171325 7 FCF - Living Mosaics,"5,000.00",71325 - FCF - Living Mosaics
9/25/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
9/25/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
9/25/2016,0,,,,,,,4171160 7 FCF - Connie's Home,50,71160 - FCF - Connie's Home
9/26/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,200,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/26/2016,70842,,,,,,,4171210 7 FCF - GOH Children's Center,"7,200.00",71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/26/2016,3227,,,,,,,4171210 7 FCF - GOH Children's Center,500,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
9/26/2016,42461053,,,,,,,4171110 7 FCF - Ban San Rak,500,71110 - FCF - Ban San Rak
9/26/2016,6145,,,,,,,4171380 7 FCF - Seed of Hope,249,71380 - FCF - Seed of Hope
9/26/2016,32133,,,,,,,4171160 7 FCF - Connie's Home,150,71160 - FCF - Connie's Home
9/26/2016,1139,,,,,,,4171380 7 FCF - Seed of Hope,100,71380 - FCF - Seed of Hope
9/27/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,25,71171 - FCF - Boonrang Family Ministry
9/27/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,10,71340 - FCF - New Life Ministries
9/28/2016,0,,,,,,,4171390 7 FCF - The Light Center,300,71390 - FCF - The Light Center
9/28/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,150,71171 - FCF - Boonrang Family Ministry
9/28/2016,0,,,,,,,4171390 7 FCF - The Light Center,50,71390 - FCF - The Light Center
9/28/2016,0,,,,,,,4171230 7 FCF - Home of the Peaceful,36.05,71230 - FCF - Home of the Peaceful Heart
9/28/2016,0,,,,,,,4171190 7 FCF - Education Matters,25,71190 - FCF - Education Matters
9/29/2016,0,,,,,,,4171391 7 FCF - Maternity Home,"5,000.00",71391 - FCF - Maternity Home
9/29/2016,0,,,,,,,4171391 7 FCF - Maternity Home,"1,030.00",71391 - FCF - Maternity Home
9/29/2016,0,,,,,,,4171391 7 FCF - Maternity Home,250,71391 - FCF - Maternity Home
9/29/2016,0,,,,,,,4171391 7 FCF - Maternity Home,100,71391 - FCF - Maternity Home
9/29/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,80,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
9/29/2016,0,,,,,,,4171391 7 FCF - Maternity Home,75,71391 - FCF - Maternity Home
9/29/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,25,71380 - FCF - Seed of Hope
10/1/2016,0,,,,,,,4171117 7 FCF - BSR Hope Haven Ministries,50,71117 - FCF - BSR Hope Haven Ministries
10/1/2016,0,,,,,,,4171390 7 FCF - The Light Center,20,71390 - FCF - The Light Center
10/2/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
10/3/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,200,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/3/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,30,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
10/3/2016,6377,,,,,,,4171380 7 FCF - Seed of Hope,"5,000.00",71380 - FCF - Seed of Hope
10/3/2016,6190,,,,,,,4171140 7 FCF - Compass31,"1,600.00",71140 - FCF - Compass31
10/3/2016,1141,,,,,,,4171210 7 FCF - GOH Children's Center,"1,500.00",71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/3/2016,11835,,,,,,,4171310 7 FCF - Lahu Ministry,"1,408.00",71310 - FCF - Lahu Ministry
10/3/2016,2431393416,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
10/3/2016,647,,,,,,,4171100 7 FCF - General Fund,10,71100 - FCF General Fund
10/4/2016,0,,,,,,,4171390 7 FCF - The Light Center,300,71390 - FCF - The Light Center
10/5/2016,0,,,,,,,4171391 7 FCF - Maternity Home,"3,000.00",71391 - FCF - Maternity Home
10/5/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,25,71340 - FCF - New Life Ministries
10/6/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,300,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/7/2016,12388024,,,,,,,4171110 7 FCF - Ban San Rak,350,71110 - FCF - Ban San Rak
10/7/2016,13126002,,,,,,,4171210 7 FCF - GOH Children's Center,300,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/7/2016,1131,,,,,,,4171110 7 FCF - Ban San Rak,250,71110 - FCF - Ban San Rak
10/7/2016,349,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
10/7/2016,27400,,,,,,,4171190 7 FCF - Education Matters,500,71190 - FCF - Education Matters
10/7/2016,0,,,,,,,4171250 7 FCF - HUG Project,200,71250 - FCF - HUG Project
10/8/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
10/9/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,245,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
10/9/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,50,71171 - FCF - Boonrang Family Ministry
10/10/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,250,71171 - FCF - Boonrang Family Ministry
10/10/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
10/10/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,75,71380 - FCF - Seed of Hope
10/11/2016,0,,,,,,,4171290 7 FCF - Kingdom Kids,200,71290 - FCF - Kingdom Kids
10/11/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
10/11/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,30.9,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/12/2016,0,,,,,,,4171391 7 FCF - Maternity Home,154.5,71391 - FCF - Maternity Home
10/13/2016,0,,,,,,,4171110 7 FCF - Ban San Rak,75,71110 - FCF - Ban San Rak
10/13/2016,0,,,,,,,4171160 7 FCF - Connie's Home,50,71160 - FCF - Connie's Home
10/14/2016,0,,,,,,,4171100 7 FCF - General Fund,"1,183.00",71100 - FCF General Fund
10/14/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,157,71340 - FCF - New Life Ministries
10/14/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
10/14/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,25,71380 - FCF - Seed of Hope
10/14/2016,0,,,,,,,4171391 7 FCF - Maternity Home,257.5,71391 - FCF - Maternity Home
10/14/2016,0,,,,,,,4171390 7 FCF - The Light Center,30,71390 - FCF - The Light Center
10/15/2016,0,,,,,,,4171390 7 FCF - The Light Center,150,71390 - FCF - The Light Center
10/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,103,71171 - FCF - Boonrang Family Ministry
10/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
10/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,51.5,71171 - FCF - Boonrang Family Ministry
10/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,51.5,71171 - FCF - Boonrang Family Ministry
10/15/2016,0,,,,,,,4171390 7 FCF - The Light Center,50,71390 - FCF - The Light Center
10/15/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,50,71171 - FCF - Boonrang Family Ministry
10/15/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,20,71380 - FCF - Seed of Hope
10/16/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
10/16/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,100,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
10/16/2016,0,,,,,,,4171240 7 FCF - Home of the Swallow,77.25,71240 - FCF - Home of the Swallow
10/16/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,51.5,71171 - FCF - Boonrang Family Ministry
10/16/2016,0,,,,,,,4171390 7 FCF - The Light Center,36.05,71390 - FCF - The Light Center
10/16/2016,0,,,,,,,4171390 7 FCF - The Light Center,25,71390 - FCF - The Light Center
10/17/2016,21597,,,,,,,4171310 7 FCF - Lahu Ministry,"1,800.00",71310 - FCF - Lahu Ministry
10/17/2016,2201,,,,,,,4171119 7 FCF - BSR Jo Jo's Sanctuary,"1,500.00",71119 - FCF - BSR Jo Jo's Sanctuary
10/17/2016,11309,,,,,,,4171160 7 FCF - Connie's Home,"1,000.00",71160 - FCF - Connie's Home
10/17/2016,15842086,,,,,,,4171110 7 FCF - Ban San Rak,400,71110 - FCF - Ban San Rak
10/17/2016,45563752,,,,,,,4171171 7 FCF - Boonrang Family Ministry,200,71171 - FCF - Boonrang Family Ministry
10/17/2016,32226,,,,,,,4171160 7 FCF - Connie's Home,150,71160 - FCF - Connie's Home
10/17/2016,3535,,,,,,,4171380 7 FCF - Seed of Hope,100,71380 - FCF - Seed of Hope
10/17/2016,6392,,,,,,,4171380 7 FCF - Seed of Hope,50,71380 - FCF - Seed of Hope
10/17/2016,14729928,,,,,,,4171210 7 FCF - GOH Children's Center,50,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/17/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,250,71380 - FCF - Seed of Hope
10/17/2016,0,,,,,,,4171390 7 FCF - The Light Center,50,71390 - FCF - The Light Center
10/17/2016,0,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,30,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund
10/18/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,300,71171 - FCF - Boonrang Family Ministry
10/19/2016,0,,,,,,,4171380 7 FCF - Seed of Hope,15,71380 - FCF - Seed of Hope
10/20/2016,0,,,,,,,4171390 7 FCF - The Light Center,200,71390 - FCF - The Light Center
10/20/2016,0,,,,,,,4171390 7 FCF - The Light Center,150,71390 - FCF - The Light Center
10/20/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,150,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/20/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,103,71171 - FCF - Boonrang Family Ministry
10/20/2016,0,,,,,,,4171230 7 FCF - Home of the Peaceful,50,71230 - FCF - Home of the Peaceful Heart
10/20/2016,0,,,,,,,4171210 7 FCF - GOH Children's Center,35,71210 - FCF - Garden of Hope Children's Center/Tawsaeng
10/20/2016,9955500,,,,,,,4171135 7 FCF - CCF Chiang Mai Chr Fel GF,421.11,71135 - FCF - CCF Chiang Mai Christian Fellowship General Fund - Insurance contribution
10/20/2016,0,,,,,,,4171340 7 FCF - New Life Ministries,10,71340 - FCF - New Life Ministries
10/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,154.5,71171 - FCF - Boonrang Family Ministry
10/21/2016,0,,,,,,,4171171 7 FCF - Boonrang Family Ministry,100,71171 - FCF - Boonrang Family Ministry
10/21/2016,0,,,,,,,4171390 7 FCF - The Light Center,100,71390 - FCF - The Light Center
